  1242 0.069900 0.075800 0.070900 -0.426103 0.902616 -0.061003 -0.611901 -0.237821 0.754333 0.666365 0.358751 0.653648 0.000783
  1241 0.069900 0.075800 0.070900 0.611901 0.237821 -0.754333 -0.426103 0.902616 -0.061003 0.666365 0.358751 0.653648 1.000626
  1312 0.098900 0.040400 0.041300 0.338830 0.059918 -0.938938 -0.163596 0.986520 0.003854 0.926512 0.152300 0.344065 -0.004397
  1313 0.098900 0.040400 0.041300 -0.163596 0.986520 0.003854 -0.338830 -0.059918 0.938938 0.926512 0.152300 0.344065 -0.006670
  1311 0.098900 0.040400 0.041300 0.338830 0.059918 -0.938938 -0.163596 0.986520 0.003854 0.926512 0.152300 0.344065 1.000137
  1323 0.107400 0.032900 0.008100 0.062598 0.011400 -0.997974 -0.129595 0.991562 0.003200 0.989589 0.129132 0.063547 -0.006992
  1322 0.107400 0.032900 0.008100 -0.129595 0.991562 0.003200 -0.062598 -0.011400 0.997974 0.989589 0.129132 0.063547 -0.004059
  1321 0.107400 0.032900 0.008100 0.062598 0.011400 -0.997974 -0.129595 0.991562 0.003200 0.989589 0.129132 0.063547 1.000000
  1333 0.108300 -0.001100 0.006800 0.050900 -0.002300 -0.998701 0.060099 0.998192 0.000800 0.996894 -0.060062 0.050947 -0.007246
  1332 0.108300 -0.001100 0.006800 0.060099 0.998192 0.000800 -0.050900 0.002300 0.998701 0.996894 -0.060062 0.050947 -0.003706
  1331 0.108300 -0.001100 0.006800 0.050900 -0.002300 -0.998701 0.060099 0.998192 0.000800 0.996894 -0.060062 0.050947 0.998791
  1342 0.101000 0.004400 0.041000 0.346704 0.008097 -0.937940 0.039168 0.998967 0.023061 0.937157 -0.044733 0.346029 -0.004239
  1343 0.101000 0.004400 0.041000 0.039168 0.998967 0.023061 -0.346704 -0.008097 0.937940 0.937157 -0.044733 0.346029 -0.001876
  1341 0.101000 0.004400 0.041000 0.346704 0.008097 -0.937940 0.039168 0.998967 0.023061 0.937157 -0.044733 0.346029 1.007577
  1412 0.102000 0.063000 -0.026000 -0.008890 0.005095 -0.999947 -0.284539 0.958636 0.007435 0.958623 0.284589 -0.007073 -0.004104
  1413 0.102000 0.063000 -0.026000 -0.284539 0.958636 0.007435 0.008890 -0.005095 0.999947 0.958623 0.284589 -0.007073 -0.005711
  1411 0.102000 0.063000 -0.026000 -0.008890 0.005095 -0.999947 -0.284539 0.958636 0.007435 0.958623 0.284589 -0.007073 0.996345
  1423 0.106500 0.046900 -0.060000 0.015462 0.008941 -0.999840 -0.184275 0.982857 0.005930 0.982753 0.184154 0.016845 -0.007743
  1422 0.106500 0.046900 -0.060000 -0.184275 0.982857 0.005930 -0.015462 -0.008941 0.999840 0.982753 0.184154 0.016845 -0.002493
  1421 0.106500 0.046900 -0.060000 0.015462 0.008941 -0.999840 -0.184275 0.982857 0.005930 0.982753 0.184154 0.016845 0.993921
  1433 0.109800 0.013100 -0.062200 0.026158 0.004595 -0.999647 -0.015752 0.999867 0.004143 0.999534 0.015638 0.026226 -0.006028
  1432 0.109800 0.013100 -0.062200 -0.015752 0.999867 0.004143 -0.026158 -0.004595 0.999647 0.999534 0.015638 0.026226 -0.003707
  1431 0.109800 0.013100 -0.062200 0.026158 0.004595 -0.999647 -0.015752 0.999867 0.004143 0.999534 0.015638 0.026226 0.990470
  1442 0.108300 0.030100 -0.026200 -0.007115 0.004374 -0.999965 -0.099801 0.994994 0.005132 0.994982 0.099834 -0.006643 -0.001820
  1443 0.108300 0.030100 -0.026200 -0.099801 0.994994 0.005132 0.007115 -0.004374 0.999965 0.994982 0.099834 -0.006643 -0.003930
  1441 0.108300 0.030100 -0.026200 -0.007115 0.004374 -0.999965 -0.099801 0.994994 0.005132 0.994982 0.099834 -0.006643 0.995427
